X1,X2,X3,X4,X5,X6,X7,X8,Y
48.4375,11.6707,12.8559,14.9005,14.9005,14.9005,14.9005,14.9005,-32848.8904
49.5944,12.8748,4.5971,2.3304,2.3304,2.3304,2.3304,2.3304,-6525.6225
18.4488,2.3900,10.4363,14.5574,14.5574,14.5574,14.5574,14.5574,-8158.5906
-8.9199,2.5595,3.4550,17.6405,17.6405,17.6405,17.6405,17.6405,-1912.9644
1.4434,2.5639,2.6432,15.8716,15.8716,15.8716,15.8716,15.8716,-2368.8842
9.1390,9.1741,9.3717,13.0420,13.0420,13.0420,13.0420,13.0420,-7831.1286
0.9620,5.4721,11.8002,-10.2561,-10.2561,-10.2561,-10.2561,-10.2561,-4835.1464
-1.0749,9.7998,2.8139,12.4095,12.4095,12.4095,12.4095,12.4095,-635.4629
48.0283,5.8657,15.6844,5.6969,5.6969,5.6969,5.6969,5.6969,-14311.6000
-10.1111,8.5313,4.6124,23.5781,23.5781,23.5781,23.5781,23.5781,-3434.3740
31.0663,10.2383,2.9196,10.4660,10.4660,10.4660,10.4660,10.4660,-12348.6698
-20.9709,7.5786,4.2432,10.5044,10.5044,10.5044,10.5044,10.5044,-5252.1377
21.3290,7.4740,3.7132,24.7800,24.7800,24.7800,24.7800,24.7800,-13156.9519
44.0320,2.0588,2.4508,-8.5373,-8.5373,-8.5373,-8.5373,-8.5373,15638.4376
-0.5567,5.9294,13.7654,-1.7763,-1.7763,-1.7763,-1.7763,-1.7763,431.7761
-7.8277,7.5493,8.9286,12.2749,12.2749,12.2749,12.2749,12.2749,-3166.7391
25.2693,6.5438,7.2163,-0.3363,-0.3363,-0.3363,-0.3363,-0.3363,-2375.5605
29.5947,11.8094,16.2100,0.8076,0.8076,0.8076,0.8076,0.8076,-9557.7669
27.8502,11.8784,6.9361,21.0279,21.0279,21.0279,21.0279,21.0279,-18099.8004
1.6715,10.8630,3.6716,9.4361,9.4361,9.4361,9.4361,9.4361,-3778.2295
-3.0936,5.5036,5.3847,-8.1940,-8.1940,-8.1940,-8.1940,-8.1940,-2158.5326
46.8702,9.6076,4.8235,-0.4981,-0.4981,-0.4981,-0.4981,-0.4981,1233.4183
44.5543,5.7435,8.9799,-9.1858,-9.1858,-9.1858,-9.1858,-9.1858,16116.1494
11.4695,3.7911,5.6641,8.5768,8.5768,8.5768,8.5768,8.5768,-1711.9580
39.0798,5.1148,9.2570,-5.5891,-5.5891,-5.5891,-5.5891,-5.5891,7940.0192
11.1150,1.8516,11.7087,19.7133,19.7133,19.7133,19.7133,19.7133,-2185.3845
9.1316,4.9813,13.4368,9.3606,9.3606,9.3606,9.3606,9.3606,-8056.5087
-9.8698,6.5289,12.3625,-9.8031,-9.8031,-9.8031,-9.8031,-9.8031,-2467.1023
9.2748,12.4658,4.2895,-0.8676,-0.8676,-0.8676,-0.8676,-0.8676,-2410.8022
17.1566,4.7609,2.8544,10.8045,10.8045,10.8045,10.8045,10.8045,-5404.0692
-19.4022,11.8294,9.6792,0.4134,0.4134,0.4134,0.4134,0.4134,612.5754
10.5320,3.7463,4.1826,6.9875,6.9875,6.9875,6.9875,6.9875,-1871.1153
34.4763,3.2916,2.3589,21.6464,21.6464,21.6464,21.6464,21.6464,-26469.4680
27.2833,7.2279,9.4335,0.9513,0.9513,0.9513,0.9513,0.9513,-5354.3985
24.0961,9.0701,6.2287,0.4273,0.4273,0.4273,0.4273,0.4273,158.2860
43.5784,1.5320,13.0984,18.3310,18.3310,18.3310,18.3310,18.3310,-42758.4494
-19.7197,3.6528,6.0271,-0.2060,-0.2060,-0.2060,-0.2060,-0.2060,-1994.8294
18.5504,6.4682,16.6595,-9.1155,-9.1155,-9.1155,-9.1155,-9.1155,-11412.8202
34.9018,4.9721,13.1364,-5.3050,-5.3050,-5.3050,-5.3050,-5.3050,-1970.3949
17.4348,9.5515,1.9231,23.1056,23.1056,23.1056,23.1056,23.1056,-6953.7293
1.9966,7.1339,9.1420,22.5318,22.5318,22.5318,22.5318,22.5318,-4681.1190
-11.3262,2.9243,10.0019,-3.6820,-3.6820,-3.6820,-3.6820,-3.6820,-3226.7806
42.0170,11.7336,12.1248,8.4796,8.4796,8.4796,8.4796,8.4796,-16237.6873
12.4241,4.5149,8.9647,-6.9174,-6.9174,-6.9174,-6.9174,-6.9174,-3729.4446
41.3462,9.7736,8.7351,12.9631,12.9631,12.9631,12.9631,12.9631,-26113.0335
20.5955,10.3590,6.8870,-5.1437,-5.1437,-5.1437,-5.1437,-5.1437,-1131.0837
26.8676,12.5579,5.3434,-10.1578,-10.1578,-10.1578,-10.1578,-10.1578,6618.3548
36.1025,6.9821,16.1392,18.5212,18.5212,18.5212,18.5212,18.5212,-24749.7236
25.8000,8.3900,6.0815,0.0398,0.0398,0.0398,0.0398,0.0398,-1988.2197
7.2619,5.0185,2.0147,-7.9847,-7.9847,-7.9847,-7.9847,-7.9847,1212.5068
15.4680,9.1382,3.6766,18.8544,18.8544,18.8544,18.8544,18.8544,-5047.8138
36.0162,6.5606,14.7164,16.2087,16.2087,16.2087,16.2087,16.2087,-17986.9912
5.5292,6.2518,10.3861,13.2991,13.2991,13.2991,13.2991,13.2991,-4710.8149
6.5566,11.2656,13.4605,21.7162,21.7162,21.7162,21.7162,21.7162,-6270.6963
-14.2060,1.6020,13.9405,6.1014,6.1014,6.1014,6.1014,6.1014,-5917.2026
43.9355,11.5835,14.1718,-7.2619,-7.2619,-7.2619,-7.2619,-7.2619,2099.2553
-14.5364,11.2248,9.8098,-9.7302,-9.7302,-9.7302,-9.7302,-9.7302,2160.2333
25.0229,7.0764,3.8339,-0.2177,-0.2177,-0.2177,-0.2177,-0.2177,-1299.9177
8.3368,6.8824,3.3717,-8.7873,-8.7873,-8.7873,-8.7873,-8.7873,-475.1879
7.7990,5.3417,10.1838,7.8138,7.8138,7.8138,7.8138,7.8138,-3653.0833
27.2482,12.9301,6.8642,-11.4635,-11.4635,-11.4635,-11.4635,-11.4635,2976.3692
-16.2363,2.3340,9.9288,4.4192,4.4192,4.4192,4.4192,4.4192,-5068.6542
21.1531,8.0826,8.9756,-5.3970,-5.3970,-5.3970,-5.3970,-5.3970,-2219.8839
33.8143,9.1802,10.6352,1.6259,1.6259,1.6259,1.6259,1.6259,-1030.0095
37.8031,12.2120,1.5138,12.9763,12.9763,12.9763,12.9763,12.9763,-17905.7812
-8.8923,10.3624,1.5254,0.9857,0.9857,0.9857,0.9857,0.9857,-1204.2030
42.7168,8.7262,12.5455,0.6296,0.6296,0.6296,0.6296,0.6296,-9291.3175
25.5864,2.4017,4.0900,24.6578,24.6578,24.6578,24.6578,24.6578,-17485.4078
41.6117,5.4848,11.4352,14.5961,14.5961,14.5961,14.5961,14.5961,-33858.3048
13.4549,2.6661,9.7452,7.0129,7.0129,7.0129,7.0129,7.0129,-1358.6554
17.4844,11.5746,16.7087,9.4369,9.4369,9.4369,9.4369,9.4369,-16776.2818
44.2517,9.9955,14.3665,10.9468,10.9468,10.9468,10.9468,10.9468,-25598.5578
42.8936,10.0904,7.6102,-11.0907,-11.0907,-11.0907,-11.0907,-11.0907,17959.2836
10.8194,8.8271,10.8626,-9.0302,-9.0302,-9.0302,-9.0302,-9.0302,-3335.5121
-1.5167,7.0845,2.8766,12.0200,12.0200,12.0200,12.0200,12.0200,-146.0900
6.9151,2.7997,7.1822,1.4853,1.4853,1.4853,1.4853,1.4853,-2739.7852
6.5313,4.9563,12.7422,-9.9486,-9.9486,-9.9486,-9.9486,-9.9486,-7253.7726
-0.6325,2.6430,10.9627,-0.9920,-0.9920,-0.9920,-0.9920,-0.9920,-1414.2998
-1.9308,9.6990,8.7515,-7.1795,-7.1795,-7.1795,-7.1795,-7.1795,-634.5661
40.1355,2.9227,3.8245,21.9036,21.9036,21.9036,21.9036,21.9036,-38567.5367
-16.0398,9.4254,13.8503,-4.4918,-4.4918,-4.4918,-4.4918,-4.4918,-8701.1009
27.1104,9.3071,5.3707,-6.6834,-6.6834,-6.6834,-6.6834,-6.6834,3786.2081
-8.7298,6.5117,14.1277,11.1682,11.1682,11.1682,11.1682,11.1682,81.0784
3.4599,2.6227,10.7857,7.3107,7.3107,7.3107,7.3107,7.3107,-4228.7339
-16.6304,4.7776,6.9637,9.3095,9.3095,9.3095,9.3095,9.3095,-6378.2667
-1.8319,4.8411,1.6497,4.1301,4.1301,4.1301,4.1301,4.1301,-365.9301
33.5579,9.4046,4.7187,5.2853,5.2853,5.2853,5.2853,5.2853,-7634.5744
41.8361,2.3649,15.2251,16.8155,16.8155,16.8155,16.8155,16.8155,-39291.6047
-5.2716,10.9488,14.0876,-3.8629,-3.8629,-3.8629,-3.8629,-3.8629,-3685.7033
11.9119,10.1321,10.1977,2.6716,2.6716,2.6716,2.6716,2.6716,-4229.0165
12.3930,3.2357,8.4612,23.4395,23.4395,23.4395,23.4395,23.4395,-6241.9266
41.0238,9.6300,11.3543,-4.9705,-4.9705,-4.9705,-4.9705,-4.9705,8413.3191
33.1587,9.0222,8.4600,-1.1304,-1.1304,-1.1304,-1.1304,-1.1304,-1463.5656
15.4285,9.9774,11.3089,-4.9120,-4.9120,-4.9120,-4.9120,-4.9120,964.2701
26.6231,3.2671,5.9185,-11.2417,-11.2417,-11.2417,-11.2417,-11.2417,6305.4470
39.1622,2.8911,14.4160,-2.0163,-2.0163,-2.0163,-2.0163,-2.0163,-1388.0474
-20.3227,3.8378,12.2307,-10.2807,-10.2807,-10.2807,-10.2807,-10.2807,-3721.5345
7.6052,5.3905,6.2796,-6.2767,-6.2767,-6.2767,-6.2767,-6.2767,-1633.6161
43.4143,10.5240,14.2907,1.4192,1.4192,1.4192,1.4192,1.4192,-12490.3393
31.5622,9.8551,8.7975,-11.2333,-11.2333,-11.2333,-11.2333,-11.2333,6861.6942
17.5417,12.1054,3.7942,15.8594,15.8594,15.8594,15.8594,15.8594,-5398.8884
16.6048,1.7036,2.2434,17.4368,17.4368,17.4368,17.4368,17.4368,-4745.4715
3.6917,1.1387,12.1937,3.2223,3.2223,3.2223,3.2223,3.2223,-6227.1217
15.9570,9.3897,14.8419,24.4326,24.4326,24.4326,24.4326,24.4326,-6008.2997
25.5322,4.3514,13.9191,13.1228,13.1228,13.1228,13.1228,13.1228,-10236.4462
8.7038,5.0089,11.4904,15.5177,15.5177,15.5177,15.5177,15.5177,-5747.6424
29.7049,7.5616,3.2620,-4.8849,-4.8849,-4.8849,-4.8849,-4.8849,4172.2184
40.1475,2.2290,2.5047,18.9852,18.9852,18.9852,18.9852,18.9852,-31281.8821
-10.0174,8.7123,6.5205,22.9667,22.9667,22.9667,22.9667,22.9667,-4745.4444
11.0598,4.9018,14.6786,-3.2565,-3.2565,-3.2565,-3.2565,-3.2565,-3074.6747
7.9694,8.5926,16.3878,13.3992,13.3992,13.3992,13.3992,13.3992,-4227.0457
27.8100,11.0081,4.8618,15.6368,15.6368,15.6368,15.6368,15.6368,-14838.3982
-3.2594,3.0533,13.1935,-0.7087,-0.7087,-0.7087,-0.7087,-0.7087,681.5741
24.4578,12.1705,10.1819,5.5753,5.5753,5.5753,5.5753,5.5753,-9247.4354
41.3017,7.3683,1.5089,-8.3911,-8.3911,-8.3911,-8.3911,-8.3911,15109.2614
8.6873,12.0751,9.6867,-5.5955,-5.5955,-5.5955,-5.5955,-5.5955,-2705.7781
43.6821,3.4928,13.8950,-9.7219,-9.7219,-9.7219,-9.7219,-9.7219,15330.0734
49.5146,8.2548,5.4180,8.7261,8.7261,8.7261,8.7261,8.7261,-21031.9102
-13.4675,5.8466,15.3578,11.1347,11.1347,11.1347,11.1347,11.1347,-6056.0378
-4.4532,10.2907,4.7802,21.8964,21.8964,21.8964,21.8964,21.8964,113.8293
46.4770,8.2709,2.2236,8.0608,8.0608,8.0608,8.0608,8.0608,-18308.1737
47.0413,6.9342,3.5590,-2.3574,-2.3574,-2.3574,-2.3574,-2.3574,4936.4165
-14.0628,11.9558,14.3920,-9.7995,-9.7995,-9.7995,-9.7995,-9.7995,555.8387
-19.9351,5.5254,7.6769,20.7433,20.7433,20.7433,20.7433,20.7433,-10469.5792
-9.5619,3.6398,13.7511,5.7177,5.7177,5.7177,5.7177,5.7177,199.2385
49.7169,8.2972,9.4997,15.2809,15.2809,15.2809,15.2809,15.2809,-43062.5516
-8.2200,8.4883,8.6889,-11.4580,-11.4580,-11.4580,-11.4580,-11.4580,-1297.6549
14.6809,6.2691,13.9106,6.0611,6.0611,6.0611,6.0611,6.0611,-1268.6027
39.2377,6.8393,7.7758,0.0517,0.0517,0.0517,0.0517,0.0517,-1390.6960
-19.5515,12.5146,13.8325,-10.8777,-10.8777,-10.8777,-10.8777,-10.8777,-1085.8079
21.9187,9.7922,2.6106,16.6999,16.6999,16.6999,16.6999,16.6999,-8887.2090
-1.3312,2.3272,11.1810,6.9774,6.9774,6.9774,6.9774,6.9774,-4180.2855
40.2258,3.5456,12.2414,0.3277,0.3277,0.3277,0.3277,0.3277,-1186.2835
-0.8743,12.7069,15.3856,17.8145,17.8145,17.8145,17.8145,17.8145,-1707.6331
27.7597,9.7176,4.5892,4.5362,4.5362,4.5362,4.5362,4.5362,-5104.4760
26.8696,11.9805,10.6675,-11.8706,-11.8706,-11.8706,-11.8706,-11.8706,1689.7585
-5.2740,4.6463,7.9321,22.9446,22.9446,22.9446,22.9446,22.9446,-2755.2226
-18.5293,9.9024,7.1243,-2.5397,-2.5397,-2.5397,-2.5397,-2.5397,1177.4769
8.0567,9.5680,2.7074,18.7313,18.7313,18.7313,18.7313,18.7313,-1505.2218
-0.4673,4.5363,3.1477,18.2074,18.2074,18.2074,18.2074,18.2074,-675.5586
36.4374,7.6098,14.3918,-5.9922,-5.9922,-5.9922,-5.9922,-5.9922,236.4986
35.8259,8.5290,12.9961,5.5381,5.5381,5.5381,5.5381,5.5381,-6512.0442
11.4487,6.7736,7.1175,-10.5126,-10.5126,-10.5126,-10.5126,-10.5126,644.8684
22.0624,10.9261,14.2558,1.1184,1.1184,1.1184,1.1184,1.1184,165.1867
21.9024,10.9944,2.2923,15.0462,15.0462,15.0462,15.0462,15.0462,-7484.5090
37.7282,11.2072,10.9964,-3.2284,-3.2284,-3.2284,-3.2284,-3.2284,519.6359
9.1752,10.6411,14.8908,-7.6663,-7.6663,-7.6663,-7.6663,-7.6663,-562.6482
-1.4433,6.8570,14.4218,6.7636,6.7636,6.7636,6.7636,6.7636,-2732.1528
-2.1825,5.5773,6.9645,7.8685,7.8685,7.8685,7.8685,7.8685,-3454.3676
17.0697,10.9765,12.9237,13.0057,13.0057,13.0057,13.0057,13.0057,-13457.6376
10.8895,6.8824,7.8395,16.0881,16.0881,16.0881,16.0881,16.0881,-4384.3541
10.2486,3.9565,14.4422,13.7450,13.7450,13.7450,13.7450,13.7450,-810.6795
-14.5292,7.0881,9.4922,19.2803,19.2803,19.2803,19.2803,19.2803,-5918.2099
30.0209,2.7022,13.2377,-3.7525,-3.7525,-3.7525,-3.7525,-3.7525,-899.1113
-5.8247,9.2996,2.2571,9.0814,9.0814,9.0814,9.0814,9.0814,-3448.7082
-7.0163,5.0311,10.4404,1.3235,1.3235,1.3235,1.3235,1.3235,-4268.4799
8.3058,4.1279,9.8045,23.5982,23.5982,23.5982,23.5982,23.5982,-9793.6349
-4.8277,12.4781,10.7596,4.2903,4.2903,4.2903,4.2903,4.2903,-5627.1865
20.4539,10.3226,12.1303,23.5094,23.5094,23.5094,23.5094,23.5094,-8225.6089
5.3739,10.4448,15.6897,16.4554,16.4554,16.4554,16.4554,16.4554,-270.3017
10.8727,8.4847,13.5709,14.5832,14.5832,14.5832,14.5832,14.5832,-7710.1152
17.1390,11.0701,4.5142,6.1879,6.1879,6.1879,6.1879,6.1879,-2420.0976
-6.5490,10.1099,14.2143,4.4050,4.4050,4.4050,4.4050,4.4050,-4899.3124
-9.9416,8.1853,2.9533,7.4823,7.4823,7.4823,7.4823,7.4823,-2032.2317
41.5100,12.5335,10.9552,-1.1356,-1.1356,-1.1356,-1.1356,-1.1356,2702.3419
9.7944,3.2991,15.1241,21.4669,21.4669,21.4669,21.4669,21.4669,-8454.6376
8.2586,12.3206,2.6180,17.3902,17.3902,17.3902,17.3902,17.3902,-2472.3511
-18.4715,5.8173,14.5951,17.6516,17.6516,17.6516,17.6516,17.6516,-8571.9684
14.3563,7.3408,13.7779,4.0267,4.0267,4.0267,4.0267,4.0267,-9260.2503
18.3461,2.4729,9.0604,-9.3697,-9.3697,-9.3697,-9.3697,-9.3697,-2518.9881
18.6777,7.4813,5.9424,13.2739,13.2739,13.2739,13.2739,13.2739,-8710.3467
29.1992,8.3345,7.4870,1.8533,1.8533,1.8533,1.8533,1.8533,-2785.5034
-8.3988,12.9724,16.4985,20.2059,20.2059,20.2059,20.2059,20.2059,-14746.2301
-3.0922,12.7023,4.2272,16.8725,16.8725,16.8725,16.8725,16.8725,364.0101
36.5619,12.5968,10.2737,-6.6229,-6.6229,-6.6229,-6.6229,-6.6229,8820.4776
46.2491,5.1807,2.3319,10.2635,10.2635,10.2635,10.2635,10.2635,-21809.3339
-11.3488,12.8952,4.4863,13.6119,13.6119,13.6119,13.6119,13.6119,-2632.8125
14.3331,6.4657,13.2131,9.0211,9.0211,9.0211,9.0211,9.0211,-4118.0789
-5.7935,11.2220,5.8416,7.0196,7.0196,7.0196,7.0196,7.0196,-2206.0564
-16.7348,3.5958,16.7723,-3.5691,-3.5691,-3.5691,-3.5691,-3.5691,-3624.9217
2.1107,7.0700,9.0131,-3.2714,-3.2714,-3.2714,-3.2714,-3.2714,-4873.8246
-10.7982,12.5921,9.2646,16.4163,16.4163,16.4163,16.4163,16.4163,-8525.7427
29.4052,12.3644,1.5810,-11.3085,-11.3085,-11.3085,-11.3085,-11.3085,9152.6182
16.8945,9.2048,16.3044,16.8197,16.8197,16.8197,16.8197,16.8197,-9393.7891
-10.7878,10.5738,3.7877,7.4916,7.4916,7.4916,7.4916,7.4916,-2469.4390
-20.3438,3.1171,9.6134,22.6402,22.6402,22.6402,22.6402,22.6402,-13542.0600
36.3792,9.6599,7.3308,24.9009,24.9009,24.9009,24.9009,24.9009,-37208.1485
-8.4902,8.4166,7.6494,12.5489,12.5489,12.5489,12.5489,12.5489,-3022.6396
22.0414,2.0986,11.2928,3.2535,3.2535,3.2535,3.2535,3.2535,10.3297
2.9215,2.3579,11.5934,5.5782,5.5782,5.5782,5.5782,5.5782,-1301.1215
20.5695,2.3013,3.4686,-4.4440,-4.4440,-4.4440,-4.4440,-4.4440,1833.4107
1.4114,9.6923,8.9934,-8.3283,-8.3283,-8.3283,-8.3283,-8.3283,-2140.3737
-14.8273,2.7006,13.6476,9.4142,9.4142,9.4142,9.4142,9.4142,-11300.9997
-5.1705,6.6128,8.0926,17.8033,17.8033,17.8033,17.8033,17.8033,-1849.3917
-7.6478,5.2838,3.6529,-2.3146,-2.3146,-2.3146,-2.3146,-2.3146,-2353.0734
9.3894,7.6060,6.0115,3.5272,3.5272,3.5272,3.5272,3.5272,-1259.4464
25.7381,9.4777,4.3981,8.5266,8.5266,8.5266,8.5266,8.5266,-6614.3237
-2.2698,9.2167,3.0131,21.5922,21.5922,21.5922,21.5922,21.5922,-879.4295
-20.1430,7.1862,7.0413,-6.8706,-6.8706,-6.8706,-6.8706,-6.8706,826.1723
15.8446,6.5720,9.6550,-3.2353,-3.2353,-3.2353,-3.2353,-3.2353,1569.4632
22.0089,5.7738,2.1640,21.9856,21.9856,21.9856,21.9856,21.9856,-13446.0633
47.3638,11.3429,10.6612,-10.5372,-10.5372,-10.5372,-10.5372,-10.5372,17808.6702
20.8524,4.9702,16.8884,12.2763,12.2763,12.2763,12.2763,12.2763,-12264.3140
12.4533,4.1124,16.4260,11.6625,11.6625,11.6625,11.6625,11.6625,-4288.0587
19.7115,9.9198,14.2668,2.1804,2.1804,2.1804,2.1804,2.1804,-4213.4316
44.8809,5.3172,5.2615,5.3221,5.3221,5.3221,5.3221,5.3221,-11889.6611
37.8148,11.1640,1.3585,19.6320,19.6320,19.6320,19.6320,19.6320,-28971.9086
1.9315,4.9347,14.3367,-5.8957,-5.8957,-5.8957,-5.8957,-5.8957,-4754.9882
-4.1549,9.4233,1.8915,-3.4320,-3.4320,-3.4320,-3.4320,-3.4320,-632.4066
-2.3530,1.5413,4.2900,6.9570,6.9570,6.9570,6.9570,6.9570,-1328.7880
14.8139,5.6268,9.7113,3.1606,3.1606,3.1606,3.1606,3.1606,-4014.6046
31.8275,5.1188,3.8540,9.2518,9.2518,9.2518,9.2518,9.2518,-9217.8460
14.7286,10.8001,14.3406,22.0710,22.0710,22.0710,22.0710,22.0710,-6575.3142
-16.1865,12.6047,13.4346,21.9328,21.9328,21.9328,21.9328,21.9328,-7160.2429
30.3742,6.5306,13.0923,-3.4893,-3.4893,-3.4893,-3.4893,-3.4893,-4716.4622
36.2239,10.8980,14.0580,-0.8206,-0.8206,-0.8206,-0.8206,-0.8206,-3206.7831
-0.4457,9.3963,4.5152,-6.0035,-6.0035,-6.0035,-6.0035,-6.0035,-988.0022
26.1529,12.6086,12.6623,22.3282,22.3282,22.3282,22.3282,22.3282,-20444.7464
9.2880,10.7333,6.6845,2.7210,2.7210,2.7210,2.7210,2.7210,-1669.7836
42.1275,1.9297,11.6695,4.6391,4.6391,4.6391,4.6391,4.6391,-13714.8318
39.0110,9.5594,2.9523,17.6977,17.6977,17.6977,17.6977,17.6977,-26513.1563
16.3057,7.4260,12.2894,6.9800,6.9800,6.9800,6.9800,6.9800,-3227.7766
28.0969,1.1972,16.5537,-7.5690,-7.5690,-7.5690,-7.5690,-7.5690,-7783.0193
41.7178,4.0158,1.6976,4.2004,4.2004,4.2004,4.2004,4.2004,-7158.6026
14.1959,12.0611,2.5013,11.3294,11.3294,11.3294,11.3294,11.3294,-5341.3445
1.2408,12.1127,2.9782,14.6107,14.6107,14.6107,14.6107,14.6107,-3154.4898
32.5103,10.5862,7.8890,11.8780,11.8780,11.8780,11.8780,11.8780,-11759.8662
-5.3753,12.7814,5.6525,-7.5903,-7.5903,-7.5903,-7.5903,-7.5903,-985.2604
6.5857,10.6785,13.9107,-0.7393,-0.7393,-0.7393,-0.7393,-0.7393,-7905.3660
40.4666,1.1225,8.5806,15.1419,15.1419,15.1419,15.1419,15.1419,-28341.0768
30.4340,4.4540,8.7526,20.5670,20.5670,20.5670,20.5670,20.5670,-19561.1536
7.6706,1.3675,12.4726,-10.2541,-10.2541,-10.2541,-10.2541,-10.2541,582.8509
-5.7531,2.1293,6.7915,-10.4375,-10.4375,-10.4375,-10.4375,-10.4375,-2385.5968
4.2738,3.6261,6.6513,11.8060,11.8060,11.8060,11.8060,11.8060,-1382.9642
-0.8286,7.0427,13.1108,8.2777,8.2777,8.2777,8.2777,8.2777,-397.5715
-8.4977,11.1704,13.4807,-6.2525,-6.2525,-6.2525,-6.2525,-6.2525,-3113.8692
31.7766,11.3436,1.2304,8.2868,8.2868,8.2868,8.2868,8.2868,-10185.0070
-3.1030,8.3944,3.3006,24.0560,24.0560,24.0560,24.0560,24.0560,-1334.7285
11.2459,12.1381,4.4096,11.3433,11.3433,11.3433,11.3433,11.3433,-3729.6512
6.3960,7.0007,6.6256,4.6182,4.6182,4.6182,4.6182,4.6182,-1480.9938
48.7275,11.6684,5.6632,18.6187,18.6187,18.6187,18.6187,18.6187,-44591.6044
6.7675,6.4488,11.6963,-4.1256,-4.1256,-4.1256,-4.1256,-4.1256,-659.7730
-15.3212,4.3267,14.2502,3.3301,3.3301,3.3301,3.3301,3.3301,-5401.5649
-14.6224,11.9970,4.0734,7.5274,7.5274,7.5274,7.5274,7.5274,-3195.9665
20.9435,5.6552,10.0077,6.6680,6.6680,6.6680,6.6680,6.6680,-3038.6150
21.5548,7.0408,6.8851,22.0760,22.0760,22.0760,22.0760,22.0760,-11993.9377
8.7319,4.9463,9.0924,-1.1713,-1.1713,-1.1713,-1.1713,-1.1713,-3595.6135
9.6609,8.9541,10.9321,-9.9094,-9.9094,-9.9094,-9.9094,-9.9094,-5452.7049
-17.1708,12.9404,15.2976,21.9060,21.9060,21.9060,21.9060,21.9060,-17488.5665
15.6748,1.3062,4.0767,-3.9685,-3.9685,-3.9685,-3.9685,-3.9685,-234.8273
14.8365,11.7982,2.3921,2.0240,2.0240,2.0240,2.0240,2.0240,-3881.1277
-10.3820,1.0471,11.0354,7.6430,7.6430,7.6430,7.6430,7.6430,-788.0605
-13.6274,5.3707,7.3061,24.1076,24.1076,24.1076,24.1076,24.1076,-7833.1379
-12.2264,3.0233,3.6064,7.8049,7.8049,7.8049,7.8049,7.8049,-3650.6482
-13.8270,10.0881,2.8734,4.5665,4.5665,4.5665,4.5665,4.5665,-82.8106
22.2893,1.6073,9.9426,9.5946,9.5946,9.5946,9.5946,9.5946,-5159.4141
-7.0497,7.6418,5.8075,23.9199,23.9199,23.9199,23.9199,23.9199,-688.8115
-3.1485,4.5391,16.9588,18.2640,18.2640,18.2640,18.2640,18.2640,-10667.3427
-8.6764,2.6040,7.4944,-5.7482,-5.7482,-5.7482,-5.7482,-5.7482,-1719.0501
47.0063,10.2618,4.3966,17.7206,17.7206,17.7206,17.7206,17.7206,-40051.8452
39.6778,3.6090,11.0616,19.1207,19.1207,19.1207,19.1207,19.1207,-30718.1653
-4.6349,3.6841,4.9081,13.5557,13.5557,13.5557,13.5557,13.5557,124.5425
2.2572,4.3009,8.9054,12.3176,12.3176,12.3176,12.3176,12.3176,-1543.6051
-6.0976,8.0412,8.7212,4.3124,4.3124,4.3124,4.3124,4.3124,1091.5775
13.9232,8.9160,8.2569,11.7427,11.7427,11.7427,11.7427,11.7427,-4092.5017
-19.6077,1.2112,13.7374,15.2903,15.2903,15.2903,15.2903,15.2903,-12353.6621
26.6671,3.9024,4.4658,-7.4557,-7.4557,-7.4557,-7.4557,-7.4557,5384.4567
16.1442,6.1717,15.4689,-2.4788,-2.4788,-2.4788,-2.4788,-2.4788,-5921.8511
42.8034,4.9837,13.6614,-4.8190,-4.8190,-4.8190,-4.8190,-4.8190,-896.2940
-9.3281,11.6100,6.3300,19.1248,19.1248,19.1248,19.1248,19.1248,-3034.0684
36.0918,10.4525,3.8896,13.1601,13.1601,13.1601,13.1601,13.1601,-18160.8645
35.2292,8.5107,5.4726,4.6788,4.6788,4.6788,4.6788,4.6788,-6819.3224
-11.9701,5.0565,6.3222,18.5641,18.5641,18.5641,18.5641,18.5641,-2631.5345
7.2977,9.4081,9.9109,14.5209,14.5209,14.5209,14.5209,14.5209,-1009.4475
-8.9192,11.1237,1.7419,21.8029,21.8029,21.8029,21.8029,21.8029,-1923.2815
-2.9148,8.1380,15.6297,-9.1581,-9.1581,-9.1581,-9.1581,-9.1581,-13702.2102
-2.3095,10.4135,2.5788,6.8388,6.8388,6.8388,6.8388,6.8388,-3510.1174
18.4928,9.9893,5.4684,14.1497,14.1497,14.1497,14.1497,14.1497,-6933.3779
8.2102,7.8608,2.7486,-4.3228,-4.3228,-4.3228,-4.3228,-4.3228,150.0044
46.2890,4.7462,5.1068,0.1037,0.1037,0.1037,0.1037,0.1037,-146.2512
-12.0277,9.9494,14.4028,3.5021,3.5021,3.5021,3.5021,3.5021,-866.9315
48.1321,3.4816,10.8428,17.3900,17.3900,17.3900,17.3900,17.3900,-40091.8923
-4.6247,10.3539,4.6372,6.2623,6.2623,6.2623,6.2623,6.2623,-1836.1445
33.8740,10.6546,14.9481,6.2362,6.2362,6.2362,6.2362,6.2362,-18024.9259
3.0669,10.8657,13.8114,3.9428,3.9428,3.9428,3.9428,3.9428,-6820.9366
-10.8412,6.6750,13.0584,-3.5422,-3.5422,-3.5422,-3.5422,-3.5422,-9340.9644
39.9101,3.3098,14.5621,22.1536,22.1536,22.1536,22.1536,22.1536,-35831.8602
